Jeong La Choi	57	70	Daly City	101	110	NYT__ENG__20080130.0106.LDC2009T13	/people/person/place_of_birth	27341105	(Craig Lee / The Chronicle) [3] Jae Soon Park (left) and Jeong La Choi make kimchi in a back room at Daly City's Kukje Super Market.	n
Hispanic	132	140	Daly City	75	84	NYT__ENG__20080130.0106.LDC2009T13	/people/person/nationality	27341109	On a recent afternoon at the giant Kukje Super Market, a Korean outpost in Daly City, Joaquin Muñoz, a retired professional cook of Hispanic heritage, was picking up kimchi to eat with Salvadoran pupusas.	n
Sharon	58	64	Korean American	14	29	NYT__ENG__20080130.0106.LDC2009T13	/people/person/ethnicity	27341148	Today's young Korean American women, like Choe's daughter Sharon, a San Franciscan who works in merchandising, tend to buy their kimchi, but they are never without it.	y
Alex Ong	0	8	San Francisco	39	52	NYT__ENG__20080130.0106.LDC2009T13	/people/person/place_of_birth	27341155	Alex Ong, chef of Betelnut Pejiu Wu in San Francisco, uses his house-made cabbage kimchi in an astonishingly good Koreanesque soup with udon (Japanese wheat noodles), star anise, braised pork and a poached egg.	n
Jendayi Frazer	0	14	African	53	60	NYT__ENG__20080130.0154.LDC2009T13	/people/person/ethnicity	27341286	Jendayi Frazer, the assistant secretary of state for African affairs, who visited some of the conflict-torn areas this month, said she had met with victims of the violence who described being ordered off their land.	n
Olmert	35	41	Winograd	0	8	NYT__ENG__20080130.0095.LDC2009T13	/people/person/children	27341314	Winograd said Wednesday that while Olmert's intentions were in the right place, it questioned the wisdom of ordering the offensive.	n
Giuliani	102	110	American	242	250	NYT__ENG__20080130.0002.LDC2009T13	/people/person/nationality	27341331	After a campaign in which he was often on the attack, McCain went on to praise his rivals, especially Giuliani, who he said had "invested his heart and soul in this primary, and who conducted himself with all the qualities of the exceptional American leader he truly is."	y
Coughlin	54	62	Strahan	39	46	NYT__ENG__20080130.0006.LDC2009T13	/people/person/nationality	27341430	On the eve of training camp this year, Strahan called Coughlin and told him he was thinking about retirement.	n
Coleman	63	70	women-folk	4	14	NYT__ENG__20080130.0160.LDC2009T13	/people/person/ethnicity	27341480	The women-folk are lining up with their men, but the oldest of Coleman's three children is taking sides with granddad and the Patriots.	n
Edwards	74	81	New Orleans	61	72	NYT__ENG__20080130.0143.LDC2009T13	/people/person/place_of_birth	27341577	In a surprise announcement in a hurricane-devastated area of New Orleans, Edwards told supporters that "it is time for me to step aside so that history can blaze its path," with either New York Sen. Hillary Clinton or Illinois Sen. Barack Obama as the Democratic Party's 2008 presidential nominee.	n
Giuliani	67	75	York	103	107	NYT__ENG__20080130.0143.LDC2009T13	/people/person/place_of_birth	27341593	McCain said he was "deeply honored" by the endorsement and praised Giuliani's post-9/11 efforts in New York.	n
Elizabeth	20	29	Emma Claire	61	72	NYT__ENG__20080130.0143.LDC2009T13	/people/person/children	27341597	Joined by his wife, Elizabeth, and his three children, Cate, Emma Claire and Jack, Edwards said, "This is the cause of my life and I now have their commitment to engage in this cause."	y
Cate	55	59	Emma Claire	61	72	NYT__ENG__20080130.0143.LDC2009T13	/people/person/children	27341597	Joined by his wife, Elizabeth, and his three children, Cate, Emma Claire and Jack, Edwards said, "This is the cause of my life and I now have their commitment to engage in this cause."	n
Emma Claire	61	72	Edwards	83	90	NYT__ENG__20080130.0143.LDC2009T13	/people/person/children	27341597	Joined by his wife, Elizabeth, and his three children, Cate, Emma Claire and Jack, Edwards said, "This is the cause of my life and I now have their commitment to engage in this cause."	n
the White House	106	121	Edwards	136	143	NYT__ENG__20080130.0143.LDC2009T13	/organization/organization/founders	27341603	"We will be strong, we will be unified, and with our convictions and a little backbone, we will take back the White House in November," Edwards added.	n
Galen	61	66	Romney	39	45	NYT__ENG__20080130.0143.LDC2009T13	/people/deceased_person/place_of_death	27341616	"There was a time they might have been Romney, but not now," Galen said in a nod to Romney's recent overtures to the GOP's more conservative wing.	n
Romney	84	90	Galen	61	66	NYT__ENG__20080130.0143.LDC2009T13	/organization/organization/founders	27341616	"There was a time they might have been Romney, but not now," Galen said in a nod to Romney's recent overtures to the GOP's more conservative wing.	n
McCain	56	62	Romney	64	70	NYT__ENG__20080130.0143.LDC2009T13	/people/person/place_of_birth	27341623	Earlier Tuesday, anticipating Giuliani's endorsement of McCain, Romney chided the move and couched it as confirmation that McCain cannot appeal to the GOP's more conservative base.	n
Giuliani	133	141	myth	142	146	NYT__ENG__20080130.0143.LDC2009T13	/people/person/religion	27341628	In the two weeks leading to the Florida primary, the organization sent retired fire fighters there "to continue chipping away at the Giuliani myth."	n
Larry Csonka	175	187	Coughlin	94	102	NYT__ENG__20080130.0192.LDC2009T13	/people/person/children	27341657	Getting to this point, three days before the Super Bowl in Arizona, has been a rocky road for Coughlin, a former Syracuse running back who was teammates with Floyd Little and Larry Csonka.	n
Coughlin	94	102	Syracuse	113	121	NYT__ENG__20080130.0192.LDC2009T13	/people/person/place_of_birth	27341657	Getting to this point, three days before the Super Bowl in Arizona, has been a rocky road for Coughlin, a former Syracuse running back who was teammates with Floyd Little and Larry Csonka.	n
Coughlin	70	78	Jacksonville	56	68	NYT__ENG__20080130.0192.LDC2009T13	/people/person/place_of_birth	27341658	After being wildly successful for most of his tenure at Jacksonville, Coughlin has been mostly successful in New York.	n
Manning	47	54	New York	96	104	NYT__ENG__20080130.0192.LDC2009T13	/people/person/place_of_birth	27341659	After a 6-10 season in his first year in 2004, Manning's rookie season, Coughlin has engineered New York to playoff berths the past three seasons.	n
Jack	59	63	Matthew Fox	102	113	NYT__ENG__20080130.0152.LDC2009T13	/people/person/parents	27341694	At the start of the series in 2004, we were invited to see Jack, played with much facial intensity by Matthew Fox, as the typical adventure-story hero.	n
Bert Bell	1	10	America	115	122	NYT__ENG__20080130.0212.LDC2009T13	/people/person/nationality	27341738	"Bert Bell realized that gambling on football was not going to go away," said Michael MacCambridge, the author of "America's Game: The Epic Story of How Pro Football Captured a Nation."	n
Alex Karras	149	160	Detroit	139	146	NYT__ENG__20080130.0212.LDC2009T13	/people/person/place_of_birth	27341744	In 1963, Commissioner Pete Rozelle reinforced the league's zeal for transparency when he suspended for a year Green Bay's Paul Hornung and Detroit's Alex Karras for betting on NFL games.	n
NFL	30	33	Rooney	81	87	NYT__ENG__20080130.0212.LDC2009T13	/people/person/nationality	27341747	Still, there are some current NFL owners who, if they are not kindred spirits to Rooney and Mara, at least see no reason to completely recoil from the league's relationship to the gambling public.	n
Oudolf	20	26	United States	293	306	NYT__ENG__20080130.0148.LDC2009T13	/people/person/nationality	27341761	Over three decades, Oudolf's sometimes unconventional ideas about what looks good have helped make him a star in Europe -- where his work has inspired an "ecology meets design" gardening movement called New Wave Planting by its followers -- and have also begun to win him fans and jobs in the United States.	n
Roth	0	4	American	67	75	NYT__ENG__20080130.0150.LDC2009T13	/people/person/nationality	27341826	Roth spoke at a recent panel on the economics of repugnance at the American Enterprise Institute, a conservative research organization in Washington.	n
Roth	0	4	Washington	138	148	NYT__ENG__20080130.0150.LDC2009T13	/people/person/place_of_birth	27341826	Roth spoke at a recent panel on the economics of repugnance at the American Enterprise Institute, a conservative research organization in Washington.	n
American Enterprise Institute	68	97	Michael Novak	15	28	NYT__ENG__20080130.0150.LDC2009T13	/organization/organization/founders	27341855	The theologian Michael Novak, who is also a resident scholar at the American Enterprise Institute, similarly argued that "not all ethical principles fit under economic reasoning," adding, "the resistance to money is very old and very deep."	n
Continental	92	103	Larry Kellner	77	90	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341884	"Our customers want more in-flight entertainment and communication options," Larry Kellner, Continental's chairman and chief executive officer, said in a prepared statement.	n
JetBlue	47	54	Hyde	123	127	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341893	"Right now, it is available on one aircraft in JetBlue's fleet, and we have been using that aircraft as a 'beta' project," Hyde said.	n
Daniel	0	6	Delray Beach	42	54	NYT__ENG__20080130.0146.LDC2009T13	/people/deceased_person/place_of_death	27341941	Daniel and Catia Maloney, DanceSport USA, Delray Beach	n
Kira Pagel	39	49	Boca Raton	69	79	NYT__ENG__20080130.0146.LDC2009T13	/people/person/place_of_birth	27341986	(Above recipe from Cathy Commagere and Kira Pagel, of Force-E Scuba, Boca Raton.)	n
sea	118	121	Portland	67	75	NYT__ENG__20080130.0096.LDC2009T13	/people/person/place_of_birth	27342213	If his team wins, he's getting lobsters from Harbor Fish Market in Portland, Maine, where the crustaceans are kept in sea water on the wharf out back.	n
Ray Ford	44	52	Cambridge	90	99	NYT__ENG__20080130.0096.LDC2009T13	/people/deceased_person/place_of_death	27342228	No one sticks his icy neck out further than Ray Ford of Christina's Homemade Ice Cream in Cambridge, which produces vanilla from the best beans in the world, and zany flavors such as chocolate Chinese five spice.	n
Christina	56	65	Cambridge	90	99	NYT__ENG__20080130.0096.LDC2009T13	/people/person/place_of_birth	27342228	No one sticks his icy neck out further than Ray Ford of Christina's Homemade Ice Cream in Cambridge, which produces vanilla from the best beans in the world, and zany flavors such as chocolate Chinese five spice.	n
MCCAIN	10	16	Orlando	213	220	NYT__ENG__20080130.0029.LDC2009T13	/people/person/place_of_birth	27342234	RESURGENT MCCAIN IS FLORIDA VICTOR; GIULIANI FAR BACK (SUBS to change emphasis of lede, and updates number of districts reporting; fine-tuning) John M. Broder contributed reporting from Miami; Michael Powell from Orlando, Fla.; and Michael Luo from St. Petersburg, Fla.	n
MCCAIN	10	16	St. Petersburg	249	263	NYT__ENG__20080130.0029.LDC2009T13	/people/person/place_of_birth	27342234	RESURGENT MCCAIN IS FLORIDA VICTOR; GIULIANI FAR BACK (SUBS to change emphasis of lede, and updates number of districts reporting; fine-tuning) John M. Broder contributed reporting from Miami; Michael Powell from Orlando, Fla.; and Michael Luo from St. Petersburg, Fla.	n
John M. Broder	144	158	Fla	265	268	NYT__ENG__20080130.0029.LDC2009T13	/people/person/place_of_birth	27342234	RESURGENT MCCAIN IS FLORIDA VICTOR; GIULIANI FAR BACK (SUBS to change emphasis of lede, and updates number of districts reporting; fine-tuning) John M. Broder contributed reporting from Miami; Michael Powell from Orlando, Fla.; and Michael Luo from St. Petersburg, Fla.	n
Giuliani	102	110	American	242	250	NYT__ENG__20080130.0029.LDC2009T13	/people/person/nationality	27342246	After a campaign in which he was often on the attack, McCain went on to praise his rivals, especially Giuliani, who he said had "invested his heart and soul in this primary, and who conducted himself with all the qualities of the exceptional American leader he truly is."	y
Mark E. Miller	0	14	Congress	105	113	NYT__ENG__20080130.0107.LDC2009T13	/people/person/nationality	27342286	Mark E. Miller, executive director of the nonpartisan Medicare Payment Advisory Commission -- created by Congress to recommend changes in Medicare payments -- told the committee that the high payment rates for private fee-for-service plans come "at an unacceptably high cost to Medicare."	n
Edwards	121	128	Sen.	44	48	NYT__ENG__20080130.0233.LDC2009T13	/people/person/nationality	27342340	What he did not anticipate was the entry of Sen. Barack Obama, who had been against the war in 2002, and who preached as Edwards had in 2004, "the politics of hope."	n
Edwards	0	7	play	82	86	NYT__ENG__20080130.0233.LDC2009T13	/people/person/parents	27342341	Edwards found himself in the role of understudy in what quickly became a two-star play.	n
Robert	92	98	Kennedy	69	76	NYT__ENG__20080130.0233.LDC2009T13	/people/person/parents	27342351	With his anti-poverty message, Edwards considered himself an heir to Kennedy's late brother Robert, and had considered Sen. Kennedy a mentor in Washington -- he liked to point out that he occupied Kennedy's old office on Capitol Hill.	n
Elizabeth Edwards	9	26	Chapel Hill	169	180	NYT__ENG__20080130.0233.LDC2009T13	/people/person/place_of_birth	27342365	John and Elizabeth Edwards, who have often said that they considered their campaign aides to be like family, have planned a get- together for staff members on Friday in Chapel Hill.	n
Leo Hindery	27	38	Senate	124	130	NYT__ENG__20080130.0233.LDC2009T13	/people/person/nationality	27342366	"We're all very sad," said Leo Hindery, a senior economic policy adviser who has worked with Edwards since he first ran for Senate.	n
Barack Obama	19	31	Denver	0	6	NYT__ENG__20080130.0214.LDC2009T13	/people/person/place_of_birth	27342372	Denver -- Democrat Barack Obama attracted a massive crowd to the University of Denver on Wednesday, telling 18,000 packed into a university hockey arena and two overflow sites that he is the presidential candidate who can unite the country.	n
Gubser	8	14	Boulder	19	26	NYT__ENG__20080130.0214.LDC2009T13	/people/person/place_of_birth	27342378	Christi Gubser, of Boulder, brought her two-month-old daughter, Sky, but didn't get a seat indoors.	n
Osi Umenyiora	98	111	New York	0	8	NYT__ENG__20080130.0224.LDC2009T13	/people/person/nationality	27342414	New York leveled Brady only once in the regular-season finale, but Scarnecchia fully expects that Osi Umenyiora, Michael Strahan, and the boys will be gunning for him.	n
Meyer	103	108	Indianapolis	85	97	NYT__ENG__20080130.0224.LDC2009T13	/people/person/place_of_birth	27342460	He's the Patriots' special teams coach, and he spent two seasons with Scarnecchia in Indianapolis when Meyer hired him away from New England in 1989.	n
Eva	0	3	Beso	61	65	NYT__ENG__20080130.0185.LDC2009T13	/people/deceased_person/place_of_death	27342484	Eva chilled even more when she arrived at the after party at Beso, the sophisticated Tex-Mex restaurant she and Todd English will open in a few weeks.	n
Bell	0	4	Leah Remini	14	25	NYT__ENG__20080130.0185.LDC2009T13	/people/person/children	27342488	Bell said, as Leah Remini, Christina Applegate and Mario Lopez walked by.	n
Richard A. Bryant	44	61	Australia	118	127	NYT__ENG__20080130.0276.LDC2009T13	/people/person/nationality	27342514	In an editorial that accompanied the study, Richard A. Bryant, a psychologist at the University of New South Wales in Australia, emphasized that concussed troops "should not be led to believe that they have a brain injury that will result in permanent damage."	n
Alex Shnaider	141	154	Canadian	77	85	NYT__ENG__20080130.0269.LDC2009T13	/people/person/nationality	27342616	A report in a New York Times News Service article about the growing worth of Canadian NHL franchises referred imprecisely to the interest of Alex Shnaider, a steel magnate, in buying the Toronto Maple Leafs and their properties.	n
Alex Shnaider	141	154	Toronto	187	194	NYT__ENG__20080130.0269.LDC2009T13	/people/deceased_person/place_of_death	27342616	A report in a New York Times News Service article about the growing worth of Canadian NHL franchises referred imprecisely to the interest of Alex Shnaider, a steel magnate, in buying the Toronto Maple Leafs and their properties.	n
Sean Cherico	172	184	special education	16	33	NYT__ENG__20080130.0071.LDC2009T13	/people/deceased_person/cause_of_death	27342649	"He had been in special education classes in fourth grade, and in Louisiana, ((those)) classes don't count toward a high school diploma," said former Coffeyville assistant Sean Cherico, who used to recruit players from the football-rich belt between New Orleans and Houston.	n
Dashon Goldson	163	177	49ers	185	190	NYT__ENG__20080130.0071.LDC2009T13	/people/person/place_of_birth	27342660	Keith Traylor and Paul Soliai of the Dolphins, Leonard Little of the Rams, Travis Fisher of the Lions, Aiken Ayodele of the Cowboys, Reggie Nelson of the Jaguars, Dashon Goldson of the 49ers, Darrell Shropshire of the Falcons, Johnathan Joseph of the Bengals, and Ryan Lilja of the Colts.	n
Jacobs	103	109	Coffeyville	117	128	NYT__ENG__20080130.0071.LDC2009T13	/people/person/place_of_birth	27342665	"They had two great running backs who had already put in their time ((as freshmen and sophomores while Jacobs was at Coffeyville)).	n
Leiker	0	6	Jacobs	156	162	NYT__ENG__20080130.0071.LDC2009T13	/people/person/parents	27342667	Leiker, who has stepped down from coaching to become Coffeyville's athletic director, appreciated the dilemma Auburn coaches faced, but he also believed in Jacobs.	n
Corey Dillon	71	83	Garden City	26	37	NYT__ENG__20080130.0071.LDC2009T13	/people/person/place_of_birth	27342668	Earlier in his career, at Garden City CC in Kansas, Leiker had coached Corey Dillon, so he had a good reference point.	n
play	69	73	Leiker	81	87	NYT__ENG__20080130.0071.LDC2009T13	/people/deceased_person/place_of_death	27342669	"Corey was always 215 pounds, awfully powerful, and he just loved to play," said Leiker.	n
Corey	1	6	Leiker	81	87	NYT__ENG__20080130.0071.LDC2009T13	/people/person/religion	27342669	"Corey was always 215 pounds, awfully powerful, and he just loved to play," said Leiker.	n
Jacobs	55	61	Napoleonville	15	28	NYT__ENG__20080130.0071.LDC2009T13	/people/person/place_of_birth	27342678	After stops in Napoleonville, Coffeyville, and Auburn, Jacobs was headed to Carbondale.	n
McCain	0	6	Vietnam	10	17	NYT__ENG__20080130.0030.LDC2009T13	/people/person/nationality	27342738	McCain, a Vietnam veteran, promised to keep America safe and fight radical Islamic terrorists.	n
Longoria	0	8	Rudd	65	69	NYT__ENG__20080130.0127.LDC2009T13	/people/person/children	27342755	Longoria plays Kate, who is primed for marital bliss with Henry (Rudd) when a wedding day ice sculpture conks her on the head.	n
Rudd	65	69	Longoria	0	8	NYT__ENG__20080130.0127.LDC2009T13	/people/person/parents	27342755	Longoria plays Kate, who is primed for marital bliss with Henry (Rudd) when a wedding day ice sculpture conks her on the head.	n
International Business Machines Corp.	41	78	Barr	0	4	NYT__ENG__20080130.0033.LDC2009T13	/organization/organization/founders	27342785	Barr was best known for representing the International Business Machines Corp. in a 13-year antitrust battle with the federal government, which claimed that the company had monopolized the computer business.	n
Tom	1	4	Barr	106	110	NYT__ENG__20080130.0033.LDC2009T13	/people/person/religion	27342786	"Tom was really the father of modern big-case litigation," said David Boies, who worked on the case under Barr.	n
Barr	0	4	Manhattan	145	154	NYT__ENG__20080130.0033.LDC2009T13	/people/deceased_person/place_of_death	27342790	Barr, a blunt, practical trial lawyer, repeatedly tangled with the mercurial judge in the case, David N. Edelstein of the U.S. District Court in Manhattan.	n
David N. Edelstein	96	114	U.S. District Court	122	141	NYT__ENG__20080130.0033.LDC2009T13	/people/person/nationality	27342790	Barr, a blunt, practical trial lawyer, repeatedly tangled with the mercurial judge in the case, David N. Edelstein of the U.S. District Court in Manhattan.	n
Barr	32	36	Cravath	23	30	NYT__ENG__20080130.0033.LDC2009T13	/people/person/place_of_birth	27342803	In his four decades at Cravath, Barr also represented the Oneida Indian Nation of New York in its efforts to reclaim tribal land; the Federal Deposit Insurance Corp. in its suit against Drexel Burnham Lambert; and bondholders in the default of the Washington Public Power Supply System.	n
Anne Barr Hotz	123	137	West Bloomfield	142	157	NYT__ENG__20080130.0033.LDC2009T13	/people/person/place_of_birth	27342817	Barr is survived by his wife, Cornelia, of Paradise Valley, Ariz.; four children, Daniel C. Barr, also of Paradise Valley; Anne Barr Hotz, of West Bloomfield, Mich.; Robert A. Barr, of Starksboro, Vt.; and Sara E. Barr, of Santa Barbara; and four grandchildren.	n
Robert A. Barr	166	180	Starksboro	185	195	NYT__ENG__20080130.0033.LDC2009T13	/people/person/place_of_birth	27342817	Barr is survived by his wife, Cornelia, of Paradise Valley, Ariz.; four children, Daniel C. Barr, also of Paradise Valley; Anne Barr Hotz, of West Bloomfield, Mich.; Robert A. Barr, of Starksboro, Vt.; and Sara E. Barr, of Santa Barbara; and four grandchildren.	n
Sara E. Barr	206	218	Santa Barbara	223	236	NYT__ENG__20080130.0033.LDC2009T13	/people/person/place_of_birth	27342817	Barr is survived by his wife, Cornelia, of Paradise Valley, Ariz.; four children, Daniel C. Barr, also of Paradise Valley; Anne Barr Hotz, of West Bloomfield, Mich.; Robert A. Barr, of Starksboro, Vt.; and Sara E. Barr, of Santa Barbara; and four grandchildren.	n
Style.com	185	194	Scott Schuman	265	278	NYT__ENG__20080130.0122.LDC2009T13	/organization/organization/founders	27342829	More important, if a man in any creative and vital business wanted a sensible road map for how to dress well for a long business trip, he would do well to bypass the runway coverage on Style.com in favor of the fashion verite on The Sartorialist, the photo blog by Scott Schuman.	n
GQ	93	95	Fabien Baron	196	208	NYT__ENG__20080130.0122.LDC2009T13	/organization/organization/founders	27342840	Fashion Insider Ken would also need some sturdy luggage that is not too flashy (Jim Moore of GQ swears by Tumi) and a roomy, low- key but statusy shoulder bag that does double duty as a carry-on (Fabien Baron, newly named an editorial director of Interview, has one from Balenciaga).	n
Jim Moore	80	89	GQ	93	95	NYT__ENG__20080130.0122.LDC2009T13	/people/person/place_of_birth	27342840	Fashion Insider Ken would also need some sturdy luggage that is not too flashy (Jim Moore of GQ swears by Tumi) and a roomy, low- key but statusy shoulder bag that does double duty as a carry-on (Fabien Baron, newly named an editorial director of Interview, has one from Balenciaga).	n
Ken	42	45	Prada	112	117	NYT__ENG__20080130.0122.LDC2009T13	/people/person/place_of_birth	27342847	And this being the world of Fashion Week, Ken does need labels, the crucial ones being Jil Sander, Thom Browne, Prada, Dior Homme and, most of all, that master of statusy understatement, Martin Margiela.	n
Balenciaga	167	177	Pierre Rougier	71	85	NYT__ENG__20080130.0122.LDC2009T13	/organization/organization/founders	27342850	"I think there's a little bit of fear of being a fashion victim," said Pierre Rougier, whose fashion public relations firm (luckily for him) represents Jil Sander and Balenciaga.	n
Nets	13	17	Kidd	44	48	NYT__ENG__20080130.0026.LDC2009T13	/people/person/parents	27342900	Although the Nets have a new problem in the Kidd situation, Tuesday night's victory at least ended their worst stretch of the season.	n
Eli	23	26	San Francisco	162	175	NYT__ENG__20080130.0135.LDC2009T13	/people/person/place_of_birth	27342905	The anti-John Edwards, Eli has contentedly sequestered himself in one of the two Americas -- specifically, a vast, honey-colored apartment in downturn- resistant San Francisco -- until the Armani suits start to feel itchy.	n
Chen	84	88	acupuncturist	21	34	NYT__ENG__20080130.0135.LDC2009T13	/people/deceased_person/cause_of_death	27342918	Eli's Asian- looking acupuncturist postures as a Chinese mystic calling himself Dr. Chen but turns out to be a former philosophy student at Berkeley named Frank Liebakowski.	n
Frank Liebakowski	155	172	acupuncturist	21	34	NYT__ENG__20080130.0135.LDC2009T13	/people/deceased_person/cause_of_death	27342918	Eli's Asian- looking acupuncturist postures as a Chinese mystic calling himself Dr. Chen but turns out to be a former philosophy student at Berkeley named Frank Liebakowski.	n
Pacific	39	46	Eastern	27	34	NYT__ENG__20080130.0135.LDC2009T13	/people/person/religion	27342929	ABC, Thursday night at 10, Eastern and Pacific times; 9, Central time.	n
Chris Misiano	69	82	Greg Berlanti	0	13	NYT__ENG__20080130.0135.LDC2009T13	/people/person/nationality	27342930	Greg Berlanti and Marc Guggenheim, creators and executive producers; Chris Misiano, executive producer and director.	n
Patti	125	130	Maggie	229	235	NYT__ENG__20080130.0135.LDC2009T13	/people/person/parents	27342932	WITH: Jonny Lee Miller (Eli Stone), Victor Garber (Jordan Wethersby), Natasha Henstridge (Taylor Wethersby), Loretta Devine (Patti), Sam Jaeger (Matt Dowd), James Saito (Dr. Chen), Matt Letscher (Nathan Stone) and Julie Gonzalo (Maggie).	n
Faulk	0	5	England	102	109	NYT__ENG__20080130.0258.LDC2009T13	/people/person/nationality	27342948	Faulk, somewhat contrary to his image of being a "third-down" back, was in the game more than any New England running back this season.	n
Bankrate.com	90	102	Greg McBride	48	60	NYT__ENG__20080130.0209.LDC2009T13	/organization/organization/founders	27343009	"You've got be careful what you wish for," said Greg McBride, senior financial analyst at Bankrate.com.	n
Shockey	0	7	Florida	21	28	NYT__ENG__20080130.0266.LDC2009T13	/people/deceased_person/place_of_death	27343062	Shockey was in South Florida.	n
Shockey	0	7	Florida	108	115	NYT__ENG__20080130.0266.LDC2009T13	/people/person/place_of_birth	27343108	Shockey had surgery in North Carolina a few days after his injury, and has spent the weeks since at home in Florida.	n
Trevor	4	10	obesity	75	82	NYT__ENG__20080130.0120.LDC2009T13	/people/deceased_person/cause_of_death	27343120	And Trevor is a little glutton who's headed for a stomachache and possibly obesity.	n
Trevor	4	10	stomachache	50	61	NYT__ENG__20080130.0120.LDC2009T13	/people/deceased_person/cause_of_death	27343120	And Trevor is a little glutton who's headed for a stomachache and possibly obesity.	n
Lizzie Binder	60	73	San Francisco	98	111	NYT__ENG__20080130.0105.LDC2009T13	/people/person/place_of_birth	27343198	"I just like to use what's seasonal and what's fresh," says Lizzie Binder, chef of Bar Bambino in San Francisco.	n
Karen Solomon	0	13	San Francisco	39	52	NYT__ENG__20080130.0105.LDC2009T13	/people/person/place_of_birth	27343263	Karen Solomon is a freelance writer in San Francisco.	n
financial aid	62	75	Holy Cross	21	31	NYT__ENG__20080130.0184.LDC2009T13	/people/person/religion	27343278	Almost 60 percent of Holy Cross students receive some kind of financial aid.	n
Holy Cross	21	31	financial aid	62	75	NYT__ENG__20080130.0184.LDC2009T13	/organization/organization/founders	27343278	Almost 60 percent of Holy Cross students receive some kind of financial aid.	n
Bush	10	14	Los Angeles	58	69	NYT__ENG__20080130.0201.LDC2009T13	/people/person/place_of_birth	27343304	President Bush, in a speech at Robinson Helicopter Co. in Los Angeles, repeated his call for the Senate to move fast.	n
New Hampshire	91	104	George Schmidt	112	126	NYT__ENG__20080130.0001.LDC2009T13	/people/person/children	27343386	"We were kind of disappointed he ran his campaign without having had attempts with Iowa or New Hampshire," said George Schmidt, 71, in Vero Beach last weekend.	n
Wayne Lesperance	73	89	England	118	125	NYT__ENG__20080130.0003.LDC2009T13	/people/person/nationality	27343408	"I think this was a make-or-break situation for McCain and he won," said Wayne Lesperance, political scientist at New England College in Henniker, N.H. "I think this win will give him two Big Mo's - momentum and money."	n
Giuliani	146	154	Iran	56	60	NYT__ENG__20080130.0003.LDC2009T13	/people/person/nationality	27343422	But when a new National Intelligence Estimate suggested Iran had not restarted its nuclear program, and voters began focusing on domestic issues, Giuliani took cover under the palm trees of Florida.	n
Commerce	20	28	Mills	0	5	NYT__ENG__20080130.0221.LDC2009T13	/organization/organization/founders	27343464	Mills said that the Commerce Department's decision in January to begin overhauling the relevant export regulations was coincidental and reflected a general effort at the agency to make sure that all export controls were up to date.	n
Reinsch	0	7	U.S.	66	70	NYT__ENG__20080130.0221.LDC2009T13	/people/person/nationality	27343469	Reinsch said that he was concerned that the new rules could limit U.S. export opportunities and give new ones to European and Asian companies.	n
Commerce	20	28	Mills	0	5	NYT__ENG__20080130.0221.LDC2009T13	/organization/organization/founders	27343471	Mills said that the Commerce Department would analyze what products are available from companies not based in the United States before issuing any new export-control regulations.	n
Mills	0	5	United States	114	127	NYT__ENG__20080130.0221.LDC2009T13	/people/person/nationality	27343471	Mills said that the Commerce Department would analyze what products are available from companies not based in the United States before issuing any new export-control regulations.	n
Khalil Ibrahim Ahmed	48	68	Muslim	141	147	NYT__ENG__20080130.0174.LDC2009T13	/people/person/religion	27343491	Also in Mosul on Wednesday, gunmen assassinated Khalil Ibrahim Ahmed, an expert in Shariah law based on the Quran and a member of the city's Muslim Scholars Association, according to a police commander, Brig. Saed Ahmed al-Jabouri.	y
Bouton	181	187	Paris	13	18	NYT__ENG__20080130.0164.LDC2009T13	/people/person/place_of_birth	27343535	FRANCE-BANK (Paris) --Societe Generale's board of directors met Wednesday and took no action on chairman and co-chief executive Daniel Bouton's resignation, tacit approval granting Bouton a reprieve, though insiders said it may last less than a month.	n
HBO	150	153	Patriots	89	97	NYT__ENG__20080130.0115.LDC2009T13	/organization/organization/founders	27343562	The Patriots felt the same way last week when Giants defensive end Osi Umenyiora accused Patriots Pro Bowl left tackle Matt Light of dirty tactics on HBO's Inside the NFL.	n
Wilfork	0	7	Boynton Beach	21	34	NYT__ENG__20080130.0115.LDC2009T13	/people/person/place_of_birth	27343572	Wilfork, a native of Boynton Beach, has been hit four times this season by the NFL, with Harrison and linebacker Mike Vrabel drawing one fine each.	y
Heath Evans	66	77	England	49	56	NYT__ENG__20080130.0115.LDC2009T13	/people/person/nationality	27343577	He said the injury would have been worse had New England fullback Heath Evans hadn't rescued him from a pileup.	n
Kris Beech	21	31	Canada	302	308	NYT__ENG__20080130.0039.LDC2009T13	/people/person/nationality	27343639	The Penguins claimed Kris Beech off waivers Saturday, but Beech, a much-traveled forward who played for Pittsburgh for three seasons from 2001 to 2004, was unable to join the team before Tuesday's game; he was having problems with his work visa, so he could not enter the United States from his native Canada.	y
Beech	58	63	Canada	302	308	NYT__ENG__20080130.0039.LDC2009T13	/people/person/nationality	27343639	The Penguins claimed Kris Beech off waivers Saturday, but Beech, a much-traveled forward who played for Pittsburgh for three seasons from 2001 to 2004, was unable to join the team before Tuesday's game; he was having problems with his work visa, so he could not enter the United States from his native Canada.	y
